"game_id","play_index","row_type","play_type","pos_team","def_pos_team","penalty_flag","penalty_yards_signed","penalized_team","penalty_no_play","penalty_declined","yards_gained","penalty_text","play_text"
"20251011_t8bp",67,"penalty_no_play","penalty_no_play","Carnegie Mellon","Johns Hopkins",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU False Start (Llenza,Zach) 5 yards from CMU28 to CMU23. NO PLAY.","PENALTY CMU False Start (Llenza,Zach) 5 yards from CMU28 to CMU23. NO PLAY."
"20251011_t8bp",80,"play","pass_complete","Johns Hopkins","Carnegie Mellon",TRUE,15,"Carnegie Mellon",FALSE,FALSE,3,"PENALTY CMU Roughing The Passer 15 yards from JHU38 to CMU47, 1ST DOWN.","No Huddle-Shotgun Harvey,Bay pass complete short right to Schroeder,Geoff caught at JHU34, for 3 yards to the JHU38 (Warren,Connor), out of bounds PENALTY CMU Roughing The Passer 15 yards from JHU38 to CMU47, 1ST DOWN."
"20251011_t8bp",81,"penalty_no_play","penalty_no_play","Johns Hopkins","Carnegie Mellon",TRUE,-10,"Johns Hopkins",TRUE,FALSE,,"PENALTY JHU Holding (Pearson,Charlie) 10 yards from CMU47 to JHU43. NO PLAY.","PENALTY JHU Holding (Pearson,Charlie) 10 yards from CMU47 to JHU43. NO PLAY."
"20251011_t8bp",82,"play","pass_complete","Johns Hopkins","Carnegie Mellon",TRUE,-15,"Johns Hopkins",TRUE,FALSE,,"PENALTY JHU Illegal Use Of Hands (Pearson,Charlie) 15 yards from JHU43 to JHU28. NO PLAY.","No Huddle-Shotgun Harvey,Bay pass complete short right to Martini,Chad caught at CMU47, for 10 yards to the CMU47 (Ming,Ethan) PENALTY JHU Illegal Use Of Hands (Pearson,Charlie) 15 yards from JHU43 to JHU28. NO PLAY."
"20251011_t8bp",84,"penalty_no_play","penalty_no_play","Johns Hopkins","Carnegie Mellon",TRUE,15,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU Pass Interference (Ruhland,Victor) 15 yards from JHU28 to JHU43, 1ST DOWN. NO PLAY.","PENALTY CMU Pass Interference (Ruhland,Victor) 15 yards from JHU28 to JHU43, 1ST DOWN. NO PLAY."
"20251011_t8bp",105,"penalty_no_play","penalty_no_play","Carnegie Mellon","Johns Hopkins",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU Ineligible Downfield on Pass (Llenza,Zach) 5 yards from JHU48 to CMU47. NO PLAY.","PENALTY CMU Ineligible Downfield on Pass (Llenza,Zach) 5 yards from JHU48 to CMU47. NO PLAY."
"20251011_t8bp",119,"play","rush","Johns Hopkins","Carnegie Mellon",TRUE,5,"Carnegie Mellon",FALSE,FALSE,3,"PENALTY CMU Personal Foul (Stokey,Mitchell) 5 yards from CMU09 to CMU04, 1ST DOWN.","No Huddle-Shotgun Schroeder,Geoff rush middle for 3 yards gain to the CMU09 (Lawson,Jack; Grace,Bennett) PENALTY CMU Personal Foul (Stokey,Mitchell) 5 yards from CMU09 to CMU04, 1ST DOWN."
"20251011_t8bp",131,"play","rush","Johns Hopkins","Carnegie Mellon",TRUE,-15,"Johns Hopkins",TRUE,FALSE,,"PENALTY JHU Illegal Block in Back (Enright,Robby) 15 yards from CMU10 to CMU25. NO PLAY.","No Huddle-Shotgun Harvey,Bay rush left for 3 yards loss to the CMU13 (Sturges,Robert) PENALTY JHU Illegal Block in Back (Enright,Robby) 15 yards from CMU10 to CMU25. NO PLAY."
"20251011_t8bp",132,"penalty_no_play","penalty_no_play","Johns Hopkins","Carnegie Mellon",TRUE,15,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU Pass Interference (Ming,Ethan) 15 yards from CMU25 to CMU10, 1ST DOWN. NO PLAY.","PENALTY CMU Pass Interference (Ming,Ethan) 15 yards from CMU25 to CMU10, 1ST DOWN. NO PLAY."
"20251011_t8bp",151,"penalty_no_play","penalty_no_play","Carnegie Mellon","Johns Hopkins",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU False Start (McCullough,Nick) 5 yards from CMU43 to CMU38. NO PLAY.","PENALTY CMU False Start (McCullough,Nick) 5 yards from CMU43 to CMU38. NO PLAY."
"20251011_t8bp",153,"penalty_no_play","penalty_no_play","Carnegie Mellon","Johns Hopkins",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU Delay Of Game (McGinnis IV,Joey) 5 yards from CMU38 to CMU33. NO PLAY.","PENALTY CMU Delay Of Game (McGinnis IV,Joey) 5 yards from CMU38 to CMU33. NO PLAY."
"20251018_uxv5",25,"penalty_no_play","penalty_no_play","Carnegie Mellon","Gettysburg",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU false start (Charlie Katarin) 5 yards to the GC23.","PENALTY CMU false start (Charlie Katarin) 5 yards to the GC23."
"20251018_uxv5",27,"play","pass_complete","Carnegie Mellon","Gettysburg",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU ineligible man down field (Conor Gaul) 5 yards to the GC26, NO PLAY.","Joey McGinnis I pass complete to Carter Sheets for 21 yards to the GC00, TOUCHDOWN, clock 05:46, PENALTY CMU ineligible man down field (Conor Gaul) 5 yards to the GC26, NO PLAY."
"20251018_uxv5",41,"penalty_no_play","penalty_no_play","Gettysburg","Carnegie Mellon",TRUE,-5,"Gettysburg",TRUE,FALSE,,"PENALTY GC false start (David Ludwig) 5 yards to the CMU37.","PENALTY GC false start (David Ludwig) 5 yards to the CMU37."
"20251018_uxv5",72,"play","punt_no_return","Gettysburg","Carnegie Mellon",TRUE,,"Carnegie Mellon",FALSE,TRUE,,"PENALTY CMU running into the kicker declined.","Dan Vanarsdale punt 29 yards to the CMU45, fair catch by Brendan McCullo, PENALTY CMU running into the kicker declined."
"20251018_uxv5",82,"kickoff","kickoff","Carnegie Mellon","Gettysburg",TRUE,8,"Gettysburg",FALSE,FALSE,,"PENALTY GC holding (Jude Campbell) 8 yards to the GC08.","Noah Godhard kickoff 56 yards to the GC09, Kevin Regula return 7 yards to the GC16 (Josh Huffman), PENALTY GC holding (Jude Campbell) 8 yards to the GC08."
"20251018_uxv5",84,"play","pass_incomplete","Gettysburg","Carnegie Mellon",TRUE,7,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU pass interference (Connor Warren) 7 yards to the GC21, NO PLAY.","Sean Clark pass incomplete to Nick Wonsala, PENALTY CMU pass interference (Connor Warren) 7 yards to the GC21, NO PLAY."
"20251018_uxv5",85,"play","pass_incomplete","Gettysburg","Carnegie Mellon",TRUE,15,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU roughing the passer (Amani Tchamwa) 15 yards to the GC36, NO PLAY.","Sean Clark pass incomplete to Jason Roskam, PENALTY CMU roughing the passer (Amani Tchamwa) 15 yards to the GC36, NO PLAY."
"20251018_uxv5",91,"play","field_goal_good","Carnegie Mellon","Gettysburg",TRUE,,"Gettysburg",FALSE,TRUE,,"PENALTY GC substitution infraction declined.","Justin Caputo field goal attempt from 41 GOOD, clock 00:00, PENALTY GC substitution infraction declined."
"20251018_uxv5",95,"play","pass_incomplete","Gettysburg","Carnegie Mellon",TRUE,-11,"Gettysburg",TRUE,FALSE,,"PENALTY GC holding (Patr McAuliffe) 11 yards to the GC17, NO PLAY.","Sean Clark pass incomplete to Jason Roskam (Lucas Hazard), PENALTY GC holding (Patr McAuliffe) 11 yards to the GC17, NO PLAY."
"20251018_uxv5",97,"play","pass_incomplete","Gettysburg","Carnegie Mellon",TRUE,-10,"Gettysburg",TRUE,FALSE,,"PENALTY GC holding (Harsh Shah) 10 yards to the GC32, NO PLAY.","Sean Clark pass incomplete, QB hurry by Gabe Bonnet, PENALTY GC holding (Harsh Shah) 10 yards to the GC32, NO PLAY."
"20251018_uxv5",102,"play","pass_incomplete","Gettysburg","Carnegie Mellon",TRUE,15,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU pass interference (Victor Ruhland) 15 yards to the CMU29, NO PLAY.","Sean Clark pass incomplete to Jason Roskam, PENALTY CMU pass interference (Victor Ruhland) 15 yards to the CMU29, NO PLAY."
"20251018_uxv5",124,"penalty_no_play","penalty_no_play","Gettysburg","Carnegie Mellon",TRUE,-5,"Gettysburg",TRUE,FALSE,,"PENALTY GC encroachment 5 yards to the GC30.","PENALTY GC encroachment 5 yards to the GC30."
"20251018_uxv5",136,"play","pass_incomplete","Gettysburg","Carnegie Mellon",TRUE,15,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU pass interference (Ethan Ming) 15 yards to the GC40, NO PLAY.","Sean Clark pass incomplete to Nick Wonsala, PENALTY CMU pass interference (Ethan Ming) 15 yards to the GC40, NO PLAY."
"20251018_uxv5",153,"play","rush","Carnegie Mellon","Gettysburg",TRUE,5,"Gettysburg",TRUE,FALSE,,"PENALTY GC offside defense (Ryan Weems) 5 yards to the GC22, NO PLAY.","Shadrak Agyei rush for 5 yards to the GC22 (Rob Shultz), PENALTY GC offside defense (Ryan Weems) 5 yards to the GC22, NO PLAY."
"20251018_uxv5",168,"play","pass_incomplete","Gettysburg","Carnegie Mellon",TRUE,15,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU pass interference (Enzo DeFranco) 15 yards to the CMU21, NO PLAY.","Drew Branstette pass incomplete to Jason Roskam (Enzo DeFranco), PENALTY CMU pass interference (Enzo DeFranco) 15 yards to the CMU21, NO PLAY."
"20251018_uxv5",171,"play","rush","Gettysburg","Carnegie Mellon",TRUE,-10,"Gettysburg",TRUE,FALSE,,"PENALTY GC holding (Landon Hunt) 10 yards to the CMU29, NO PLAY.","Drew Branstette rush for 8 yards to the CMU11 (Darius Green), out-of-bounds, PENALTY GC holding (Landon Hunt) 10 yards to the CMU29, NO PLAY."
"20251018_uxv5",172,"play","pass_incomplete","Gettysburg","Carnegie Mellon",TRUE,15,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU pass interference (Darius Green) 15 yards to the CMU14, NO PLAY.","Drew Branstette pass incomplete to Nick Wonsala, PENALTY CMU pass interference (Darius Green) 15 yards to the CMU14, NO PLAY."
"20251025_3c40",7,"penalty_no_play","penalty_no_play","Muhlenberg","Carnegie Mellon",TRUE,-5,"Muhlenberg",TRUE,FALSE,,"PENALTY MUHL false start (Robert Terreros) 5 yards to the MUHL37.","PENALTY MUHL false start (Robert Terreros) 5 yards to the MUHL37."
"20251025_3c40",13,"penalty_no_play","penalty_no_play","Carnegie Mellon","Muhlenberg",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU false start (Sam Alligood) 5 yards to the CMU20.","PENALTY CMU false start (Sam Alligood) 5 yards to the CMU20."
"20251025_3c40",17,"play","pass_incomplete","Carnegie Mellon","Muhlenberg",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU ineligible man down field (Conor Gaul) 5 yards to the MUHL30, NO PLAY.","Joey McGinnis I pass incomplete to Brendan McCullo (Marcus McClaine), PENALTY CMU ineligible man down field (Conor Gaul) 5 yards to the MUHL30, NO PLAY."
"20251025_3c40",19,"play","pass_incomplete","Carnegie Mellon","Muhlenberg",TRUE,-10,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU holding (Charlie Katarin) 10 yards to the MUHL41, NO PLAY.","Joey McGinnis I pass incomplete to Nick McCullough (George Europe), PENALTY CMU holding (Charlie Katarin) 10 yards to the MUHL41, NO PLAY."
"20251025_3c40",47,"play","pass_complete","Muhlenberg","Carnegie Mellon",TRUE,6,"Carnegie Mellon",FALSE,FALSE,15,"PENALTY CMU roughing the passer (Leighton Tarke) 6 yards to the CMU06.","Luke Spang pass complete to John Runfolo for 15 yards to the CMU12, PENALTY CMU roughing the passer (Leighton Tarke) 6 yards to the CMU06."
"20251025_3c40",51,"kickoff","kickoff","Muhlenberg","Carnegie Mellon",TRUE,0,"Carnegie Mellon; Muhlenberg",FALSE,FALSE,,"PENALTY CMU illegal block 15 yards to the CMU17, PENALTY MUHL personal foul (Isaac Schaffer-) 15 yards to the CMU32.","Nicholas D'Amic kickoff 63 yards to the CMU02, Nick McCullough return 30 yards to the CMU32, PENALTY CMU illegal block 15 yards to the CMU17, PENALTY MUHL personal foul (Isaac Schaffer-) 15 yards to the CMU32."
"20251025_3c40",65,"penalty_no_play","penalty_no_play","Carnegie Mellon","Muhlenberg",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU false start (Nick McCullough) 5 yards to the MUHL32.","PENALTY CMU false start (Nick McCullough) 5 yards to the MUHL32."
"20251025_3c40",73,"play","rush","Muhlenberg","Carnegie Mellon",TRUE,-10,"Muhlenberg",FALSE,FALSE,4,"PENALTY MUHL holding (Caleb Pasols) 10 yards to the MUHL22.","John Runfolo rush for 4 yards to the MUHL32, PENALTY MUHL holding (Caleb Pasols) 10 yards to the MUHL22."
"20251025_3c40",76,"penalty_no_play","penalty_no_play","Muhlenberg","Carnegie Mellon",TRUE,5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU offside defense 5 yards to the MUHL19.","PENALTY CMU offside defense 5 yards to the MUHL19."
"20251025_3c40",99,"play","pass_complete","Muhlenberg","Carnegie Mellon",TRUE,-5,"Muhlenberg",TRUE,FALSE,,"PENALTY MUHL illegal formation 5 yards to the CMU46, NO PLAY.","Luke Spang pass complete to Wes Hack for 7 yards to the CMU34, PENALTY MUHL illegal formation 5 yards to the CMU46, NO PLAY."
"20251025_3c40",103,"play","rush","Carnegie Mellon","Muhlenberg",TRUE,-10,"Carnegie Mellon",FALSE,FALSE,5,"PENALTY CMU holding (Danny Moynihan) 10 yards to the CMU13.","Joey McGinnis I rush for 5 yards to the CMU23, PENALTY CMU holding (Danny Moynihan) 10 yards to the CMU13."
"20251025_3c40",112,"play","pass_incomplete","Muhlenberg","Carnegie Mellon",TRUE,-10,"Muhlenberg",TRUE,FALSE,,"PENALTY MUHL holding (Michael Powel) 10 yards to the MUHL42, NO PLAY.","Luke Spang pass incomplete to Aidan Mack, PENALTY MUHL holding (Michael Powel) 10 yards to the MUHL42, NO PLAY."
"20251025_3c40",137,"play","rush","Carnegie Mellon","Muhlenberg",TRUE,-10,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU illegal block (Brendan McCullo) 10 yards to the CMU13, NO PLAY.","Joey McGinnis I rush for 1 yard to the CMU24 (Blaze Curry), PENALTY CMU illegal block (Brendan McCullo) 10 yards to the CMU13, NO PLAY."
"20251101_dlys",19,"play","rush","Dickinson","Carnegie Mellon",TRUE,15,"Carnegie Mellon",FALSE,FALSE,4,"PENALTY CMU Personal Foul (Ming,Ethan) 15 yards from CMU49 to CMU34, 1ST DOWN.","No Huddle-Shotgun Klassen,Ben rush middle for 4 yards gain to the CMU49, End Of Play, 1ST DOWN, PENALTY CMU Personal Foul (Ming,Ethan) 15 yards from CMU49 to CMU34, 1ST DOWN."
"20251101_dlys",51,"play","rush","Carnegie Mellon","Dickinson",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU Illegal Formation 5 yards from CMU46 to CMU41. NO PLAY.","No Huddle-Shotgun McGinnis IV,Joey rush middle for 10 yards gain to the DSON44 (Barnes,Chris; Couvertiere,Sean) PENALTY CMU Illegal Formation 5 yards from CMU46 to CMU41. NO PLAY."
"20251101_dlys",81,"play","rush","Dickinson","Carnegie Mellon",TRUE,15,"Carnegie Mellon",FALSE,FALSE,6,"PENALTY CMU Personal Foul (Bonnet,Gabe) 15 yards from CMU38 to CMU23, 1ST DOWN.","No Huddle-Shotgun Klassen,Ben rush middle for 6 yards gain to the CMU38 (Lawson,Jack), 1ST DOWN, PENALTY CMU Personal Foul (Bonnet,Gabe) 15 yards from CMU38 to CMU23, 1ST DOWN."
"20251101_dlys",95,"play","pass_complete","Carnegie Mellon","Dickinson",TRUE,-10,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU Holding (Katarincic,Charlie) 10 yards from DSON05 to DSON15. NO PLAY.","No Huddle-Shotgun McGinnis IV,Joey pass complete short right to Kolke,Reece caught at DSON00, for 5 yards to the DSON00 TOUCHDOWN nullified by penalty, clock 00:19 PENALTY CMU Holding (Katarincic,Charlie) 10 yards from DSON05 to DSON15. NO PLAY."
"20251101_dlys",115,"play","pass_complete","Carnegie Mellon","Dickinson",TRUE,15,"Dickinson",FALSE,FALSE,4,"PENALTY DSON Personal Foul (Moses,Josh) 15 yards from DSON49 to DSON34, 1ST DOWN.","No Huddle-Shotgun McGinnis IV,Joey pass complete short right to Sheets,Carter caught at CMU50, for 4 yards to the DSON49 (Moses,Josh), out of bounds PENALTY DSON Personal Foul (Moses,Josh) 15 yards from DSON49 to DSON34, 1ST DOWN."
"20251101_dlys",130,"play","rush","Dickinson","Carnegie Mellon",TRUE,5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU Offside (Woodside,Mareks) 5 yards from CMU44 to CMU39. NO PLAY.","No Huddle-Shotgun Klassen,Ben rush right for 6 yards gain to the CMU38, End Of Play PENALTY CMU Offside (Woodside,Mareks) 5 yards from CMU44 to CMU39. NO PLAY."
"20251101_dlys",137,"play","sack","Carnegie Mellon","Dickinson",TRUE,15,"Dickinson",TRUE,FALSE,,"PENALTY DSON Face Mask (Acuna,Joaquin) 15 yards from DSON43 to DSON28, 1ST DOWN. NO PLAY.","No Huddle-Shotgun McGinnis IV,Joey sacked for loss of 7 yards to the DSON50 (Acuna,Joaquin) PENALTY DSON Face Mask (Acuna,Joaquin) 15 yards from DSON43 to DSON28, 1ST DOWN. NO PLAY."
"20251101_dlys",140,"play","pass_incomplete","Carnegie Mellon","Dickinson",TRUE,15,"Dickinson",TRUE,FALSE,,"PENALTY DSON Pass Interference (Barnes,Chris) 15 yards from DSON17 to DSON02, 1ST DOWN. NO PLAY.","No Huddle-Shotgun McGinnis IV,Joey pass incomplete short middle to Kolke,Reece thrown to DSON00, 1ST DOWN, PENALTY DSON Pass Interference (Barnes,Chris) 15 yards from DSON17 to DSON02, 1ST DOWN. NO PLAY."
"20251101_dlys",145,"play","rush","Dickinson","Carnegie Mellon",TRUE,5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU Illegal Substitution 5 yards from DSON25 to DSON30. NO PLAY.","No Huddle-Shotgun Klassen,Ben rush middle for 2 yards gain to the DSON27 (Bonnet,Gabe) PENALTY CMU Illegal Substitution 5 yards from DSON25 to DSON30. NO PLAY."
"20251101_dlys",159,"play","pass_complete","Dickinson","Carnegie Mellon",TRUE,6,"Carnegie Mellon",FALSE,FALSE,38,"PENALTY CMU Roughing The Passer (Kadur,Ty) 6 yards from CMU12 to CMU06, 1ST DOWN.","No Huddle-Shotgun Klassen,Ben pass complete deep left to Schmidt,Kevin caught at CMU16, for 38 yards to the CMU12, out of bounds at CMU12, 1ST DOWN, PENALTY CMU Roughing The Passer (Kadur,Ty) 6 yards from CMU12 to CMU06, 1ST DOWN."
"20251101_dlys",167,"play","pass_incomplete","Carnegie Mellon","Dickinson",TRUE,0,"Carnegie Mellon; Dickinson",TRUE,FALSE,,"PENALTY CMU Holding offsetting DSON Pass Interference offsetting. NO PLAY.","No Huddle-Shotgun Salters,Jackson pass incomplete deep left to McCullough,Nick thrown to DSON05 QB hurried by Barnes,Chris PENALTY CMU Holding offsetting DSON Pass Interference offsetting. NO PLAY."
"20251101_dlys",176,"penalty_no_play","penalty_no_play","Carnegie Mellon","Dickinson",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU Delay Of Game 5 yards from DSON03 to DSON08. NO PLAY.","PENALTY CMU Delay Of Game 5 yards from DSON03 to DSON08. NO PLAY."
"20251101_dlys",182,"penalty_no_play","penalty_no_play","Dickinson","Carnegie Mellon",TRUE,-5,"Dickinson",TRUE,FALSE,,"PENALTY DSON Illegal Substitution (Friebel,Leon) 5 yards from DSON34 to DSON29. NO PLAY.","PENALTY DSON Illegal Substitution (Friebel,Leon) 5 yards from DSON34 to DSON29. NO PLAY."
"20251101_dlys",191,"penalty_no_play","penalty_no_play","Carnegie Mellon","Dickinson",TRUE,10,"Dickinson",FALSE,FALSE,,"PENALTY DSON Holding (Morgan,CJ) 10 yards from DSON30 to DSON20.","Godhard,Noah kickoff 64 yards to the DSON01 Schmidt,Kevin return 29 yards to the DSON30 (Lawler,Archie) PENALTY DSON Holding (Morgan,CJ) 10 yards from DSON30 to DSON20."
"20251108_3ubg",16,"kickoff","kickoff","Franklin & Marshall","Carnegie Mellon",TRUE,6,"Carnegie Mellon",FALSE,FALSE,,"PENALTY CMU illegal block 6 yards to the CMU06.","Ivan Harlamov kickoff 65 yards to the CMU00, Nick McCullough return 0 yards to the CMU00, fumble by Nick McCullough recovered by CMU Nick McCullough at CMU00, Nick McCullough return 12 yards to the CMU12 (Dean Coscia; Michael Pembrok), PENALTY CMU illegal block 6 yards to the CMU06."
"20251108_3ubg",20,"penalty_no_play","penalty_no_play","Carnegie Mellon","Franklin & Marshall",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU illegal motion (Nick McCullough) 5 yards to the CMU16.","PENALTY CMU illegal motion (Nick McCullough) 5 yards to the CMU16."
"20251108_3ubg",28,"penalty_no_play","penalty_no_play","Carnegie Mellon","Franklin & Marshall",TRUE,-5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU false start (Nick McCullough) 5 yards to the CMU11.","PENALTY CMU false start (Nick McCullough) 5 yards to the CMU11."
"20251108_3ubg",35,"penalty_no_play","penalty_no_play","Franklin & Marshall","Carnegie Mellon",TRUE,5,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU offside defense (Grayson Metz) 5 yards to the CMU37.","PENALTY CMU offside defense (Grayson Metz) 5 yards to the CMU37."
"20251108_3ubg",61,"play","rush","Carnegie Mellon","Franklin & Marshall",TRUE,-10,"Carnegie Mellon",FALSE,FALSE,2,"PENALTY CMU holding (Danny Moynihan) 10 yards to the CMU42.","Joey McGinnis I rush for 2 yards to the F&M48 (Lt Kelley; Sam Keenan), PENALTY CMU holding (Danny Moynihan) 10 yards to the CMU42."
"20251108_3ubg",74,"play","rush","Carnegie Mellon","Franklin & Marshall",TRUE,,"Carnegie Mellon",FALSE,TRUE,-4,"PENALTY CMU blind side block declined.","Joey McGinnis I rush for loss of 4 yards to the CMU48 (Kyle Checchio), PENALTY CMU blind side block declined."
"20251108_3ubg",91,"play","rush","Franklin & Marshall","Carnegie Mellon",TRUE,-10,"Franklin & Marshall",TRUE,FALSE,,"PENALTY F&M holding (Ben Ostroski) 10 yards to the F&M39, NO PLAY.","Ty Tremba rush for 3 yards to the CMU48, PENALTY F&M holding (Ben Ostroski) 10 yards to the F&M39, NO PLAY."
"20251108_3ubg",92,"play","rush","Franklin & Marshall","Carnegie Mellon",TRUE,15,"Carnegie Mellon",FALSE,FALSE,12,"PENALTY CMU targeting (Jack Lawson) 15 yards to the CMU34.","Ty Tremba rush for 12 yards to the CMU49 (Jack Lawson), PENALTY CMU targeting (Jack Lawson) 15 yards to the CMU34."
"20251108_3ubg",111,"play","pass_complete","Franklin & Marshall","Carnegie Mellon",TRUE,15,"Carnegie Mellon",FALSE,FALSE,13,"PENALTY CMU roughing the passer (Leighton Tarke) 15 yards to the CMU28.","Ty Tremba pass complete to Louis Paris for 13 yards to the CMU43 (Archie Lawler), PENALTY CMU roughing the passer (Leighton Tarke) 15 yards to the CMU28."
"20251108_3ubg",147,"play","rush","Franklin & Marshall","Carnegie Mellon",TRUE,-10,"Franklin & Marshall",TRUE,FALSE,,"PENALTY F&M holding (Chris Logue) 10 yards to the F&M42, NO PLAY.","Louis Paris rush for 3 yards to the CMU45 (Ethan Ming), PENALTY F&M holding (Chris Logue) 10 yards to the F&M42, NO PLAY."
"20251108_3ubg",150,"play","pass_intercepted","Franklin & Marshall","Carnegie Mellon",TRUE,10,"Carnegie Mellon",FALSE,FALSE,,"PENALTY CMU illegal block (DJ Johnson) 10 yards to the F&M35.","Ty Tremba pass intercepted by Leighton Tarke at the CMU35, Leighton Tarke return 40 yards to the F&M25, PENALTY CMU illegal block (DJ Johnson) 10 yards to the F&M35."
"20251108_3ubg",166,"kickoff","kickoff","Franklin & Marshall","Carnegie Mellon",TRUE,-15,"Franklin & Marshall",FALSE,FALSE,,"PENALTY F&M face mask 15 yards to the F&M28.","Ivan Harlamov kickoff 59 yards to the CMU06, Nick McCullough return 51 yards to the F&M43 (Ivan Harlamov), PENALTY F&M face mask 15 yards to the F&M28."
"20251115_h3wh",4,"penalty_no_play","penalty_no_play","Ursinus","Carnegie Mellon",TRUE,-5,"Ursinus",TRUE,FALSE,,"PENALTY UCB False Start (Zulkowski,Ryder) 5 yards from UCB27 to UCB22. NO PLAY.","PENALTY UCB False Start (Zulkowski,Ryder) 5 yards from UCB27 to UCB22. NO PLAY."
"20251115_h3wh",25,"penalty_no_play","penalty_no_play","Ursinus","Carnegie Mellon",TRUE,-5,"Ursinus",TRUE,FALSE,,"PENALTY UCB False Start (Jones,Priest) 5 yards from UCB33 to UCB28. NO PLAY.","PENALTY UCB False Start (Jones,Priest) 5 yards from UCB33 to UCB28. NO PLAY."
"20251115_h3wh",27,"play","pass_incomplete","Ursinus","Carnegie Mellon",TRUE,15,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU Pass Interference (Johnson,DJ) 15 yards from UCB30 to UCB45, 1ST DOWN. NO PLAY.","No Huddle-Shotgun Machado,Tristan pass incomplete short right to Zulkowski,Ryder thrown to UCB43 PENALTY CMU Pass Interference (Johnson,DJ) 15 yards from UCB30 to UCB45, 1ST DOWN. NO PLAY."
"20251115_h3wh",30,"play","pass_complete","Ursinus","Carnegie Mellon",TRUE,,"Carnegie Mellon",FALSE,TRUE,15,"PENALTY CMU Holding declined.","No Huddle-Shotgun Machado,Tristan pass complete short middle to Roselle,Aidan caught at CMU35, for 15 yards to the CMU35 (Johnson,DJ; Schmitz,Barrett), 1ST DOWN, PENALTY CMU Holding declined."
"20251115_h3wh",62,"play","punt_no_return","Carnegie Mellon","Ursinus",TRUE,10,"Ursinus",FALSE,FALSE,,"PENALTY UCB Holding (Goin,Loui) 10 yards from UCB42 to UCB32.","Norell,John punt 27 yards to the UCB42 fair catch by Donahue,Aidan at UCB42 PENALTY UCB Holding (Goin,Loui) 10 yards from UCB42 to UCB32."
"20251115_h3wh",66,"play","pass_incomplete","Ursinus","Carnegie Mellon",TRUE,15,"Carnegie Mellon",TRUE,FALSE,,"PENALTY CMU Pass Interference (Ming,Ethan) 15 yards from UCB43 to CMU42, 1ST DOWN. NO PLAY.","No Huddle-Shotgun Machado,Tristan pass incomplete deep left to Zulkowski,Ryder thrown to CMU25 PENALTY CMU Pass Interference (Ming,Ethan) 15 yards from UCB43 to CMU42, 1ST DOWN. NO PLAY."
"20251115_h3wh",73,"penalty_no_play","penalty_no_play","Ursinus","Carnegie Mellon",TRUE,10,"Carnegie Mellon",FALSE,FALSE,,"PENALTY CMU Holding (Sturges,Robert) 10 yards from CMU25 to CMU15.","Carr,Jordan kickoff 61 yards to the CMU04 McCullough,Nick return 37 yards to the CMU41 (Goin,Loui), out of bounds PENALTY CMU Holding (Sturges,Robert) 10 yards from CMU25 to CMU15."
"20251115_h3wh",80,"play","rush","Carnegie Mellon","Ursinus",TRUE,-10,"Carnegie Mellon",FALSE,FALSE,1,"PENALTY CMU Holding (Alligood,Sam) 10 yards from UCB19 to UCB29.","No Huddle-Shotgun Bouma,Willem rush right for 1 yard gain (0) to the UCB18 (Turber-Ortiz,Ethan), out of bounds PENALTY CMU Holding (Alligood,Sam) 10 yards from UCB19 to UCB29."
